7065,EZHILARASAN S,Independent,3834,17,3851,S2230
7066,JAYABAL A,Bahujan Samaj Party,2400,10,2410,S2230
7067,SANTHOSH M,Independent,1982,10,1992,S2230
7068,ER ARJUN S,Independent,1440,6,1446,S2230
7069,KARIKALA CHOLAN S,Independent,1209,8,1217,S2230
7070,NOTA,None of the Above,12674,159,12833,S2230
7071,VIJAY KUMAR HANSDAK,Jharkhand Mukti Morcha,607293,6078,613371,S271
7072,TALA MARANDI,Bharatiya Janata Party,430544,4563,435107,S271
7073,LOBIN HEMBRAM,Independent,41592,548,42140,S271
7074,GOPIN SOREN,Communist Party of India  (Marxist),37191,100,37291,S271
7075,MAHESH PAHARIYA,Independent,14950,28,14978,S271
7076,AJIT MARANDI,Rashtriya Jansambhavna Party,11243,8,11251,S271
7077,SEBASTION HEMBROM,Independent,9492,1,9493,S271
7078,MARIYAM MARANDI,Bahujan Samaj Party,8225,34,8259,S271
7079,PAUL SOREN,All India Majlis-E-Ittehadul Muslimeen,7854,48,7902,S271
7080,DIPA TUDU,Independent,6847,9,6856,S271
7081,KHALIFA KISKU,Peoples Party of India (Democratic),4092,15,4107,S271
7082,VINOD KUMAR MANDAL,Lokhit Adhikar Party,3774,35,3809,S271
7083,MUNSHI KISKU,Navyug Pragatisheel Morcha,2777,2,2779,S271
7084,LILI HANSDA,Samata Party,2682,7,2689,S271
7085,NOTA,None of the Above,18119,98,18217,S271
7086,MAHIMA KUMARI MEWAR,Bharatiya Janata Party,775243,5960,781203,S2022
7087,DR. DAMODAR GURJAR,Indian National Congress,385359,3621,388980,S2022
7088,RAMAKISHAN BHADU,Bahujan Samaj Party,9097,38,9135,S2022
7089,NEERU RAM KAPRI,Independent,7820,11,7831,S2022
7090,DHARAM SINGH RAWAT,Independent,3993,60,4053,S2022
7091,NARAYAN SONI,Independent,3367,7,3374,S2022
7092,GHANSHYAM SINGH,Bhartiya Jan Adhikar Party,1917,23,1940,S2022
7093,JITENDRA KUMAR KHATIK,Independent,1802,13,1815,S2022
7094,DR. ARPIT CHHAJER,Independent,1235,9,1244,S2022
7095,PRAMOD KUMAR VERMA,Bheem Tribal Congress,1134,10,1144,S2022
7096,NOTA,None of the Above,12339,72,12411,S2022
7097,MAHUA MOITRA,All India Trinamool Congress,624711,4078,628789,S2512
7098,AMRITA ROY,Bharatiya Janata Party,567628,4456,572084,S2512
7099,S.M. SADI,Communist Party of India  (Marxist),179063,1138,180201,S2512
7100,SANJIT BISWAS,Independent,8660,11,8671,S2512
7101,SOURAV HELA,Independent,5061,4,5065,S2512
7102,NEMAI BISWAS,Independent,5047,22,5069,S2512
7103,AMAL CHANDRA SARKAR,Bahujan Samaj Party,5045,55,5100,S2512
7104,AFROJA KHATUN MONDAL,All India Secular Front,4284,14,4298,S2512
7105,ISMAT ARA MONDAL,Socialist Unity Centre Of India (COMMUNIST),3603,19,3622,S2512
7106,MD. MUKTAR SHAIKH,Independent,3287,7,3294,S2512
7107,ALIK KUMAR KUNDU,Independent,2699,9,2708,S2512
7108,NOTA,None of the Above,6754,57,6811,S2512
7109,RAMESH AWASTHI,Bharatiya Janata Party,440609,2446,443055,S2443
7110,ALOK MISRA,Indian National Congress,419469,2618,422087,S2443
7111,KULDEEP BHADAURIYA,Bahujan Samaj Party,11843,189,12032,S2443
7112,ASHOK PASWAN ADVOCATE,Sabhi Jan Party,1969,5,1974,S2443
7113,ALOK MISHRA,Independent,1186,12,1198,S2443
7114,MANOJ KUMAR,Independent,776,2,778,S2443
7115,AJAY KUMAR MISHRA,Independent,671,1,672,S2443
7116,PRASHAST DHEER,All India Forward Bloc,462,3,465,S2443
7117,ARVIND KUMAR SRIVASTAVA,Independent,394,4,398,S2443
7118,SANJAY SINGH,"Proutist Bloc, India",348,2,350,S2443
7119,VALENDRA KATIYAR,Socialist Unity Centre Of India (COMMUNIST),267,3,270,S2443
7120,NOTA,None of the Above,4048,69,4117,S2443
7121,RAMASAHAYAM RAGHURAM REDDY,Indian National Congress,759603,7326,766929,S2917
7122,NAMA NAGESWARA RAO,Bharat Rashtra Samithi,297592,1490,299082,S2917
7123,VINOD RAO TANDRA,Bharatiya Janata Party,117075,1561,118636,S2917
7124,VASAM RAMAKRISHNA DORA,Independent,6200,15,6215,S2917
7125,ULLENGALA YADAGIRI,Independent,6063,1,6064,S2917
7126,ADVOCATE YERRA KAAMESH,Bahujan Samaj Party,6030,71,6101,S2917
7127,KUKKALA NAGAIAH,Alliance of Democratic Reforms Party,5724,19,5743,S2917
7128,KATUKOJWALA NAGESWAR RAO,Independent,4111,3,4114,S2917
7129,CHILAKABATHINI STALIN,Independent,3112,1,3113,S2917
7130,SHAIK BAJI BABA,Independent,2422,2,2424,S2917
7131,KASIMALLA NAGESWARA RAO,Independent,2232,5,2237,S2917
7132,BANDARU NAGARAJU,Independent,2122,0,2122,S2917
7133,SHAIK KHALEEL PASHA,Independent,2023,5,2028,S2917
7134,EDURUGATLA CHITTI MALLU,Independent,1848,6,1854,S2917
7135,GANGIREDDY KOTI REDDY,Independent,1789,1,1790,S2917
7136,SHAIK SIRAJUDDIN,Independent,1661,2,1663,S2917
7137,SHAIK AJJULU,Independent,1342,0,1342,S2917
7138,KOPPULA SRINIVASA RAO,Jaibhim Rao Bharat Party,1271,2,1273,S2917
7139,MADDISETTY YERRAPPA @ AJAY,Independent,1043,10,1053,S2917
7140,SHAIK MOHMED RASOOL,Independent,1021,1,1022,S2917
7141,LINGALA RAVI KUMAR,Independent,1017,1,1018,S2917
7142,AVUTAPALLI RAMBABU,Independent,948,2,950,S2917
7143,TEJAVATH JOGRAM NAIK,Independent,914,5,919,S2917
7144,ANWAR RAICE,Socialist Party (India),754,0,754,S2917
7145,ANANDA PRASAD KASINA,Pyramid Party of India,714,4,718,S2917
7146,LINGAIAH DANDA,Independent,693,7,700,S2917
7147,ANIL KUMAR MADDINENI,Independent,689,4,693,S2917
7148,PAPETLA RAMAMURTHY,Sakala Janula Party,659,2,661,S2917
7149,ANTHONI SURESH,Bahujana Left Party,607,9,616,S2917
7150,M. RAVI CHANDAR CHOWHAN,Independent,597,4,601,S2917
7151,THAMBALLA RAVI,Independent,503,5,508,S2917
7152,BHATTU SRINIVAS,Jai Bharat National Party,472,4,476,S2917
7153,NAGESWARA RAO LAKAVATH,Independent,363,5,368,S2917
7154,MALAMPATI SURYANARAYANA,Independent,362,1,363,S2917
7155,MUTYAM ARJUNA RAJU,Independent,349,2,351,S2917
7156,NOTA,None of the Above,6657,125,6782,S2917
7157,ROBERT BRUCE C,Indian National Congress,499493,2803,502296,S2238
7158,NAINAR NAGENTHRAN,Bharatiya Janata Party,334431,2245,336676,S2238
7159,JANSI RANI M,All India Anna Dravida Munnetra Kazhagam,88996,605,89601,S2238
7160,SATHYA,Naam Tamilar Katchi,86918,768,87686,S2238
7161,POTTAL SUNDARA MUNISWARAN,Independent,19802,50,19852,S2238
7162,ATHISAYAM V,Independent,3744,37,3781,S2238
7163,BALASUBRAMANIAN,Bahujan Samaj Party,2044,23,2067,S2238
7164,CHINNA MAHARAJA K,Independent,1888,7,1895,S2238
7165,DAVID M,Independent,1829,7,1836,S2238
7166,SAMUEL LAWRENCE PONNIAH,Independent,1493,4,1497,S2238
7167,BISHOP DR GODFREY WASHINGTON NOBLE,Aanaithinthiya Jananayaka Pathukappu Kazhagam,1457,18,1475,S2238
7168,LENIN K,Independent,1441,9,1450,S2238
7169,CHANDRAN M,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,1409,4,1413,S2238
7170,SELVA KUMAR S,Bahujan Dravida Party,1317,29,1346,S2238
7171,KUMAR V,Puthiya Makkal Tamil Desam Katchi,1057,15,1072,S2238
7172,MUTHURAMAN A,Aravor Munnetra Kazhagam,1046,2,1048,S2238
7173,THALAPATHY MURUGAN M,Independent,913,4,917,S2238
7174,SIVARAM K,Independent,855,20,875,S2238
7175,RAMAKRISHNAN N,Nam India Naam Indiyar Katchi,790,0,790,S2238
7176,SURESH,Independent,777,11,788,S2238
7177,DR RAJENDRA RETNAM K,Independent,685,4,689,S2238
7178,SEVAL KANNAN B ADVOCATE,Independent,622,14,636,S2238
7179,RAGHAVAN C M,Independent,364,2,366,S2238
7180,NOTA,None of the Above,7285,111,7396,S2238
7181,DHAIRYASHEEL SAMBHAJIRAO MANE,Shiv Sena,518334,1856,520190,S1348
7182,SATYAJEET BABASAHEB PATIL (AABA) SARUDKAR,Shiv Sena (Uddhav Balasaheb Thackrey),504181,2583,506764,S1348
7183,RAJU SHETTI,Swabhimani Paksha,178866,984,179850,S1348
7184,D. C. PATIL DADASAHEB / DADGONDA CHAVGONDA PATIL,Vanchit Bahujan  Aaghadi,32591,105,32696,S1348
7185,ASLAM AINODIN MULLA,Independent,6107,4,6111,S1348
7186,ANANDRAO VASANTRAO SARNAIK (FOUJI BAPU),Independent,4944,11,4955,S1348
7187,TANDALE LAXMAN SHIVAJI,Independent,4788,1,4789,S1348
7188,PROF. PARASHURAM MANE,Independent,4467,10,4477,S1348
7189,KAMBLE RAVINDRA TUKARAM,Bahujan Samaj Party,3968,65,4033,S1348
7190,SATYAJEET PATIL (AABA),Independent,3602,30,3632,S1348
7191,ANANDRAO TUKARAM THORAT,Independent,3497,2,3499,S1348
7192,IMRAN IQBAL KHATIB,Bahujan Mukti Party,3172,18,3190,S1348
7193,RAGHUNATHDADA PATIL,Bharatheeya Jawan Kisan Party,2146,28,2174,S1348
7194,JAVED SIKANDAR MUJAVAR,Independent,1849,3,1852,S1348
7195,SANTOSH KERBA KHOT,Kamgaar Kisan Party,1697,4,1701,S1348
7196,DR. ISHWAR MAHADEV YAMGAR,Bharatiya Lokshakti Party,1520,17,1537,S1348
7197,SHIVAJI DHONDIRAM SANKPAL,Independent,1390,2,1392,S1348
7198,SHARAD BABURAO PATIL,National Black Panther Party,1356,5,1361,S1348
7199,MANOHAR PRADIP SATPUTE,Independent,1063,3,1066,S1348
7200,DHANAJI JAGANNATH GURAV (SHIVAREKAR),Lokrajya Janata Party,1054,7,1061,S1348
7201,DAVARI LAXMAN SHRIPATI,Independent,1004,5,1009,S1348
7202,RAJENDRA BHIMRAO MANE,Independent,935,5,940,S1348
7203,DINAKARRAO TULSHIDAS CHAVAN (PATIL),All India Forward Bloc,674,5,679,S1348
7204,RAMCHANDRA GOVINDRAO SALUNKHE,Independent,618,0,618,S1348
7205,MOHITE DEVENDRA NANA,Independent,559,1,560,S1348
7206,MANE ARVIND BHIVA,Independent,422,2,424,S1348
7207,MAHAMMAD MUBARAK DARAVESHI,Independent,360,1,361,S1348
7208,NOTA,None of the Above,5027,76,5103,S1348
7209,ISHA KHAN CHOUDHURY,Indian National Congress,570966,1429,572395,S258
7210,SREERUPA MITRA CHAUDHURY (NIRBHAYA DIDI),Bharatiya Janata Party,441531,2496,444027,S258
7211,SHAHNAWAZ ALI RAIHAN,All India Trinamool Congress,299825,1201,301026,S258
7212,PURNOCHANDRA MANDAL,Independent,8381,2,8383,S258
7213,AHMED HEDATUL HASAN,Independent,5735,1,5736,S258
7214,MD. JAMAL SAIKH,Independent,5386,0,5386,S258
7215,BIKASH RABIDAS,Bahujan Samaj Party,5054,11,5065,S258
7216,BIJOY KUMAR SARKAR,Independent,4773,3,4776,S258
7217,SUSMITA DEY KARJEE,Bhartiya Lokmat Rashtrwadi Party,3521,14,3535,S258
7218,AMAL KUMAR RABIDAS,Independent,3263,8,3271,S258
7219,KAVIR MADAN DAS,Ambedkarite Party of India,3137,3,3140,S258
7220,ASIM MANDAL,Jan Sangh Party,2786,2,2788,S258
7221,MD SHAHNAWAJ RAHMATULLAH,Social Democratic Party Of India,2315,8,2323,S258
7222,JALALUDDIN SARKAR,Bharatiya Nyay-Adhikar Raksha Party,2075,0,2075,S258
7223,ANGSHUDHAR MANDAL,Socialist Unity Centre Of India (COMMUNIST),1178,11,1189,S258
7224,MD NUR ISLAM SEKH,Rashtriya Secular Majlis Party,1130,6,1136,S258
7225,MD MONIRUL HASAN,Jamat-E-Seratul Mustakim,737,4,741,S258
7226,NOTA,None of the Above,2759,38,2797,S258
7227,R.K. CHAUDHARY,Samajwadi Party,666560,1309,667869,S2434
7228,KAUSHAL KISHORE,Bharatiya Janata Party,596197,1380,597577,S2434
7229,RAJESH KUMAR,Bahujan Samaj Party,88257,204,88461,S2434
7230,MAHENDRA,Independent,2654,7,2661,S2434
7231,SUSHIL KUMAR,Independent,2626,1,2627,S2434
7232,RAMESH KUMAR,Independent,1839,2,1841,S2434
7233,SUNITA CHHEDA PASI,Aam Janta Party (India),1736,13,1749,S2434
7234,S. L.SINGH,Peoples Party of India (Democratic),1711,6,1717,S2434
7235,BRIJESH KUMAR VIKRAM,Rashtriya Samaj Paksha,1648,7,1655,S2434
7236,JITENDRA KUMAR,Independent,1402,12,1414,S2434
7237,SURAJ KUMAR,Sardar Patel Siddhant Party,1010,5,1015,S2434
7238,NOTA,None of the Above,8838,28,8866,S2434
7239,B K PARTHASARATHI,Telugu Desam,713013,12521,725534,S0120
7240,J SHANTHA,Yuvajana Sramika Rythu Congress Party,587406,5701,593107,S0120
7241,B A SAMAD SHAHEEN,Indian National Congress,53989,1070,55059,S0120
7242,BHAGYA R S,Bahujan Samaj Party,7949,66,8015,S0120
7243,PRATHAP REDDY GORLA,Independent,5380,64,5444,S0120
7244,H D HANUMANTHE GOWD,Independent,2270,8,2278,S0120
7245,ANJINAPPA GARI SREENIVASULU,Revolutionary Socialist Party,2045,6,2051,S0120
7246,S N SURESH,Independent,1611,20,1631,S0120
7247,DASAGANIPALLI KULLAYAPPA,Independent,1317,11,1328,S0120
7248,ASHOK,Socialist Unity Centre Of India (COMMUNIST),1282,10,1292,S0120
7249,T SUDHAKAR REDDY,Independent,1227,10,1237,S0120
7250,S RAGHUNATHA REDDY,Independent,693,17,710,S0120
7251,BUDILI DHANUNJAYA,National Nava Kranthi Party,679,3,682,S0120
7252,NOTA,None of the Above,17826,145,17971,S0120
7253,DAROGA PRASAD SAROJ,Samajwadi Party,437567,2392,439959,S2468
7254,NEELAM SONKER,Bharatiya Janata Party,324106,830,324936,S2468
7255,INDU CHAUDHRI,Bahujan Samaj Party,209308,745,210053,S2468
7256,GANGADEEN,Communist Party of India,12263,8,12271,S2468
7257,BALINDAR,Janta Kranti Party (Rashtravadi),4157,1,4158,S2468
7258,SUSHMITA SAROJ,Independent,2621,5,2626,S2468
7259,RAM PYARE SHARAN VIJAITA,Independent,2337,4,2341,S2468
7260,NOTA,None of the Above,7075,19,7094,S2468
7261,SAPTAGIRI SANKAR ULAKA,Indian National Congress,469295,2098,471393,S1821
7262,KAUSALYA HIKAKA,Biju Janata Dal,322797,852,323649,S1821
7263,KALIRAM MAJHI,Bharatiya Janata Party,230792,1722,232514,S1821
7264,DAMINI JANI,Bahujan Samaj Party,15373,54,15427,S1821
7265,PRAKASH HIKAKA,Communist Party of India  (Marxist-Leninist)  (Liberation),14847,5,14852,S1821
7266,LASU HANTAL,Independent,14362,11,14373,S1821
7267,RAGHUMANI GOMANGO,Independent,10528,12,10540,S1821
7268,ABINASH GOMANGO,Independent,10258,16,10274,S1821
7269,SUMAN KANTA,Naba Bharata Nirmana Seva Party,8386,10,8396,S1821
7270,SANTOSH KUMAR BIDIKA,Republican Party of India (A),5413,2,5415,S1821
7271,PRAMILA PUJARI,Socialist Unity Centre Of India (COMMUNIST),4866,12,4878,S1821
7272,NOTA,None of the Above,37106,25,37131,S1821
7273,JOYANTA BASUMATARY,"United People’s Party, Liberal",484681,4314,488995,S031
7274,KAMPA BORGOYARI,Bodoland Peoples Front,432768,4644,437412,S031
7275,GARJAN MASHAHARY,Indian National Congress,112624,1112,113736,S031
7276,BINITA DEKA,Gana Suraksha Party,93266,923,94189,S031
7277,PRITHVIRAJ NARAYAN DEV MECH,Independent,33636,101,33737,S031
7278,GAURI SANKAR SARANIA,All India Trinamool Congress,23362,157,23519,S031
7279,RANJAY KR BRAHMA,Independent,8782,48,8830,S031
7280,LALIT PEGU,Voters Party  International,7891,41,7932,S031
7281,JYOTISH KUMAR DAS,Independent,5944,162,6106,S031
7282,PANKAJ ISLARY,Independent,4473,35,4508,S031
7283,TRIPTINA RABHA,Independent,4425,115,4540,S031
7284,AJOY NARZARY,Independent,4032,48,4080,S031
7285,NOTA,None of the Above,13662,250,13912,S031
7286,BANDI SANJAY KUMAR,Bharatiya Janata Party,578827,6289,585116,S293
7287,VELCHALA RAJENDER RAO,Indian National Congress,357446,2461,359907,S293
7288,VINOD KUMAR BOIANAPALLI,Bharat Rashtra Samithi,280867,1296,282163,S293
7289,ABBADI BUCHI REDDY,Independent,11602,10,11612,S293
7290,ARUNA THALLAPALLY,Alliance of Democratic Reforms Party,9043,21,9064,S293
7291,KOTA SHYAM KUMAR,Independent,8744,12,8756,S293
7292,ANOSE KATKOORI,Independent,8699,7,8706,S293
7293,MAREPALLI MOGILAIAH,Bahujan Samaj Party,8010,99,8109,S293
7294,RAJENDER POTHURI,Independent,3250,7,3257,S293
7295,SRAVAN PEDDAPELLY,Bharathiya YuvaKula Dalam,3068,6,3074,S293
7296,GADDA SATHISH,Independent,2936,9,2945,S293
7297,ANILREDDY KADTHALA,National Nava Kranthi Party,2747,7,2754,S293
7298,CHILUVERU SRIKANTH,Dharma Samaj Party,2553,33,2586,S293
7299,AKSHAY KUMAR MEKALA,Independent,2219,5,2224,S293
7300,JOURNALIST VIKRAM REDDY VEMULAA,Independent,2090,6,2096,S293
7301,ASHOK PANCHIKA,Social Justice Party of India,1914,10,1924,S293
7302,GAVVALA LAXMI,Independent,1738,6,1744,S293
7303,GATTAIAH YADAV BARIGE,Independent,1688,6,1694,S293
7304,RANAPRATAP GATTU,Socialist Party (India),1606,7,1613,S293
7305,GUDISHE  MOHAN,Independent,1471,3,1474,S293
7306,MANASA PERALA,Independent,1106,19,1125,S293
7307,PODISHETTI SAMMAIAH,Bahujan Mukti Party,994,0,994,S293
7308,VENKATANARSAIAH DYAGALA @ DEGALA,Independent,926,2,928,S293
7309,SHIVARATRI SRINIVAS,Independent,887,2,889,S293
7310,CHINTHA ANILKUMAR,Pyramid Party of India,823,7,830,S293
7311,CHEEKOTI VARUN KUMAR GUPTA,Telugu Congress Party,783,7,790,S293
7312,RAPOLE RAMKUMAR BHARADWAJ,Independent,572,3,575,S293
7313,DEVUNOORI SRINIVASU,Independent,465,0,465,S293
7314,NOTA,None of the Above,5373,65,5438,S293
7315,NITYANAND RAI,Bharatiya Janata Party,515159,806,515965,S0422
7316,ALOK KUMAR MEHTA,Rashtriya Janata Dal,454870,993,455863,S0422
7317,SANJAY PASWAN,Independent,16961,2,16963,S0422
7318,MOHAN KUMAR MAURYA,Bahujan Samaj Party,7081,20,7101,S0422
7319,RAKESH KUMAR,Independent,5953,4,5957,S0422
7320,SANTHOSH RAI,Rashtriya Jansambhavna Party,4423,3,4426,S0422
7321,NARENDRA GIRI,Independent,3150,1,3151,S0422
7322,KISHOR KUMAR,Independent,2209,0,2209,S0422
7323,AMARESH RAY,Independent,2140,3,2143,S0422
7324,ANSHU KUMAR,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),1749,7,1756,S0422
7325,RAMPUKAR RAY,Socialist Unity Centre Of India (COMMUNIST),1299,7,1306,S0422
7326,NIKKI JHA,Jagrook Janta Party,1006,14,1020,S0422
7327,MANOJ KUMAR,Janta Raj Vikas Party,937,2,939,S0422
7328,NOTA,None of the Above,23246,23,23269,S0422
7329,H.D. KUMARASWAMY,Janata Dal  (Secular),847482,4399,851881,S1020
7330,VENKATARAMANE GOWDA (STAR CHANDRU),Indian National Congress,564778,2483,567261,S1020
7331,CHANDAN GOWDA. K,Independent,12310,84,12394,S1020
7332,SHIVASHANKARA. S,Bahujan Samaj Party,6903,61,6964,S1020
7333,RAMAIAH. D,Independent,3796,14,3810,S1020
7334,RANJITHA. N,Independent,2897,12,2909,S1020
7335,CHANDRASHEKARA. K.R (CHANDRU KEELARA),Karnataka Rashtra Samithi,1465,11,1476,S1020
7336,BUDAYYA. B.P,Karunaadu Party,1358,12,1370,S1020
7337,LOKESHA. S (AARYA LOKESH),Uttama Prajaakeeya Party,1151,12,1163,S1020
7338,BEERESH. C.T (SAINIKA BEERESH),Independent,919,12,931,S1020
7339,N.BASAVARAJU,Independent,802,41,843,S1020
7340,H.D. REVANNA,Purvanchal Mahapanchayat,584,6,590,S1020
7341,CHANNAMAYIGOWDA,Independent,496,1,497,S1020
7342,S.ARVIND,Independent,440,2,442,S1020
7343,NOTA,None of the Above,7706,30,7736,S1020
7344,BENNY BEHANAN,Indian National Congress,390216,3955,394171,S1111
7345,PROF C RAVEENDRANATH,Communist Party of India  (Marxist),327382,3035,330417,S1111
7346,K A UNNIKRISHNAN,Bharath Dharma Jana Sena,105706,694,106400,S1111
7347,ADV CHARLY PAUL,Twenty 20 Party,105020,622,105642,S1111
7348,ROSILIN CHACKO,Bahujan Samaj Party,2377,33,2410,S1111
7349,BOSCO KALAMASSERY,Independent,1071,16,1087,S1111
7350,SUBRAN K R,Independent,789,10,799,S1111
7351,DR M PRADEEPAN,Socialist Unity Centre Of India (COMMUNIST),688,6,694,S1111
7352,ARUN EDATHADAN,Independent,662,24,686,S1111
7353,T S CHANDRAN,Independent,481,50,531,S1111
7354,JOHNSON K C,Independent,379,8,387,S1111
7355,NOTA,None of the Above,8021,42,8063,S1111
7356,KOTA SRINIVAS POOJARY,Bharatiya Janata Party,728219,4015,732234,S1015
7357,K. JAYAPRAKASH HEGDE,Indian National Congress,470769,2290,473059,S1015
7358,K.T. RADHAKRISHNA,Bahujan Samaj Party,5378,39,5417,S1015
7359,SUDHEER KANCHAN MARAKALA,Independent,2281,5,2286,S1015
7360,SACHIN B.K,Uttama Prajaakeeya Party,1299,34,1333,S1015
7361,M. K. DAYANANDA,Proutist Sarva Samaj,1049,20,1069,S1015
7362,VIJAY KUMAR M. G,Independent,943,13,956,S1015
7363,SUPREETH KUMAR POOJARY KATEEL,Janahitha Paksha,670,20,690,S1015
7364,SHABAREESH,Karunada Sevakara Party,560,5,565,S1015
7365,L. RANGANATH GOWDA,Karnataka Rashtra Samithi,536,4,540,S1015
7366,NOTA,None of the Above,11235,34,11269,S1015
7367,CHARANJIT SINGH CHANNI,Indian National Congress,389509,544,390053,S194
7368,SUSHIL KUMAR RINKU,Bharatiya Janata Party,213702,358,214060,S194
7369,PAWAN KUMAR TINU,Aam Aadmi Party,208549,340,208889,S194
7370,MOHINDER SINGH KAYPEE,Shiromani Akali Dal,67811,100,67911,S194
7371,ADVOCATE BALWINDER KUMAR,Bahujan Samaj Party,64856,85,64941,S194
7372,SARABJIT SINGH KHALSA,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),19252,32,19284,S194
7373,MASTER PARSHOTAM LAL BILGA,Communist Party of India  (Marxist),5948,10,5958,S194
7374,IQBAL CHAND MATTU,Independent,1956,0,1956,S194
7375,NEETU SHATTRA WALA,Independent,1878,1,1879,S194
7376,AMRISH BHAGAT,Independent,1183,1,1184,S194
7377,GURDEEP SINGH BITTU,Independent,1112,1,1113,S194
7378,RAJ KUMAR SAQI,Peoples Party of India (Democratic),1087,1,1088,S194
7379,SONIA,Republican Party of India (Athawale),1054,1,1055,S194
7380,RAJWANT KAUR KHALSA,Apna Samaj Party,948,4,952,S194
7381,BHAGAT GULSHAN AZAAD,Democratic Bharatiya Samaj Party,929,1,930,S194
7382,RAMESH LAL KALA,Independent,875,1,876,S194
7383,ASHOK KUMAR JAKHU,Independent,742,1,743,S194
7384,BAL MUKAND BAWRA,Global Republican Party,587,4,591,S194
7385,PARAMJIT KAUR TEJI,Independent,500,0,500,S194
7386,TARACHAND SHEELA,Loktantrik Lok Rajyam Party,400,1,401,S194
7387,NOTA,None of the Above,4724,19,4743,S194
7388,DEVENDRA SINGH ALIAS BHOLE SINGH,Bharatiya Janata Party,514256,3167,517423,S2444
7389,RAJARAM PAL,Samajwadi Party,469766,3312,473078,S2444
7390,RAJESH KUMAR DWIVEDI,Bahujan Samaj Party,72679,461,73140,S2444
7391,RAJARAM,Independent,4629,13,4642,S2444
7392,ASHOK PASWAN ADVOCATE,Sabhi Jan Party,3160,13,3173,S2444
7393,CHANDRESH SINGH,Bhartiya Shakti Chetna Party,2641,13,2654,S2444
7394,YOGESH JAISWAL,Independent,2529,14,2543,S2444
7395,VIPIN KUMAR,Rashtriya Sanskriti Party,1489,5,1494,S2444
7396,RAMGOPAL,Rashtriya Janutthan Party,1146,11,1157,S2444
7397,NOTA,None of the Above,7523,126,7649,S2444
7398,RAMASHANKAR RAJBHAR,Samajwadi Party,403616,1856,405472,S2471
7399,RAVINDAR KUSHAWAHA,Bharatiya Janata Party,400489,1410,401899,S2471
7400,BHIM RAJBHAR,Bahujan Samaj Party,80291,308,80599,S2471
7401,JAIBAHADUR ALIAS JAIBAHADUR CHAUHAN,Janta Kranti Party (Rashtravadi),8241,22,8263,S2471
7402,SHREENARAYAN MISHRA,Akhil Bhartiya Sarvjan Hit Party,3878,14,3892,S2471
7403,SADDAM HUSSAIN,Independent,3210,5,3215,S2471
7404,SHRIKRISHNA,Independent,2527,5,2532,S2471
7405,AMRESH THAKUR,Independent,2147,9,2156,S2471
7406,SURYA PRAKASH GAUTAM,Sardar Patel Siddhant Party,1782,3,1785,S2471
7407,NOTA,None of the Above,7520,29,7549,S2471
7408,PRATIMA MONDAL,All India Trinamool Congress,891053,3259,894312,S2519
7409,ASHOK KANDARY,Bharatiya Janata Party,422546,1547,424093,S2519
7410,MEGHNATH HALDER,All India Secular Front,65316,56,65372,S2519
7411,SAMARENDRA NATH MONDAL,Revolutionary Socialist Party,39927,186,40113,S2519
7412,NIRANJAN  NASKAR,Socialist Unity Centre Of India (COMMUNIST),14547,75,14622,S2519
7413,SUJAN SARDAR,Independent,10779,15,10794,S2519
7414,SINDHUPADA BAIRAGI,Independent,9150,12,9162,S2519
7415,SHANKAR DEB MONDAL,Bahujan Samaj Party,6363,28,6391,S2519
7416,JURAN CHANDRA PANDEY,Mulnibasi Party of India,3750,19,3769,S2519
7417,MILAN NASKAR,Independent,2129,7,2136,S2519
7418,PRATIMA MONDAL,Independent,2052,27,2079,S2519
7419,NOTA,None of the Above,9756,32,9788,S2519
7420,GANESH SINGH,Bharatiya Janata Party,458373,1355,459728,S129
7421,DABBU SIDDHARTH SUKHLAL KUSHWAHA,Indian National Congress,373982,797,374779,S129
7422,NARAYAN TRIPATHI,Bahujan Samaj Party,185303,315,185618,S129
7423,DURGESH KUMAR VISHWAKARMA,Independent,5919,2,5921,S129
7424,RAHUL DAHIYA,Independent,4276,1,4277,S129
7425,CHHEDI LAL PRAJAPATI (PANDA  BABA),Independent,4060,1,4061,S129
7426,CHANDRABHAN KOL,Independent,3393,5,3398,S129
7427,"SAFI ULLA ""DBBU BHAI""",Independent,2612,2,2614,S129
7428,ADV. ASHOK SAKET,Bahujan Dravida Party,2396,3,2399,S129
7429,AZEEZ AHMED QURAISHY,Manviya Bharat Party,2078,4,2082,S129
7430,MASTER JI AJIT KUMAR JAYSWAL,Peoples Party of India (Democratic),1887,4,1891,S129
7431,KALIM AHMAD BACHCHA,Independent,1622,8,1630,S129
7432,SUKHLAL VERMA RATNESH,Independent,1616,1,1617,S129
7433,ASHOK KUMAR GUPTA,Bhartiya Shakti Chetna Party,1259,6,1265,S129
7434,NANKU YADAV,Akhil Bharatiya Hind Kranti Party,1254,5,1259,S129
7435,RISHABH SINGH,Independent,1068,5,1073,S129
7436,ASHOK BAUDH,Independent,945,2,947,S129
7437,HARI SHANKAR TIWARI (LOHA WALA),Bharatiya Jan Morcha Party,935,10,945,S129
7438,RANJANA MISHRA,Nyaydharmsabha,905,10,915,S129
7439,NOTA,None of the Above,2538,15,2553,S129
